 &plot nbnd=  34, nks=   100 /
            0.000000  0.000000  0.000000
    3.353    3.353    3.783    3.783
            0.459459  0.265269  0.000000
  -61.222  -61.222  -37.092  -37.092  -34.698  -34.698  -34.514  -34.514  -12.581  -12.581
  -12.430  -12.430   -6.097   -6.097   -5.168   -5.168   -4.402   -4.402   -3.417   -3.417
   -2.363   -2.363   -1.293   -1.293   -1.087   -1.087    1.885    1.885    2.320    2.320
    3.374    3.374    3.791    3.791
            0.472973  0.273071  0.000000
  -61.222  -61.222  -37.093  -37.093  -34.700  -34.700  -34.515  -34.515  -12.558  -12.558
  -12.421  -12.421   -6.122   -6.122   -5.191   -5.191   -4.412   -4.412   -3.428   -3.428
   -2.371   -2.371   -1.281   -1.281   -1.064   -1.064    1.892    1.892    2.348    2.348
    3.388    3.388    3.796    3.796
            0.486486  0.280873  0.000000
  -61.222  -61.222  -37.094  -37.094  -34.701  -34.701  -34.515  -34.515  -12.544  -12.544
  -12.415  -12.415   -6.137   -6.137   -5.205   -5.205   -4.419   -4.419   -3.434   -3.434
   -2.376   -2.376   -1.274   -1.274   -1.049   -1.049    1.897    1.897    2.365    2.365
    3.397    3.397    3.800    3.800
            0.500000  0.288675  0.000000
  -61.221  -61.221  -37.094  -37.094  -34.702  -34.702  -34.515  -34.515  -12.540  -12.540
  -12.414  -12.414   -6.142   -6.142   -5.210   -5.210   -4.421   -4.421   -3.437   -3.437
   -2.378   -2.378   -1.272   -1.272   -1.044   -1.044    1.899    1.899    2.371    2.371
    3.400    3.400    3.801    3.801
            0.493827  0.299367  0.000000
  -61.221  -61.221  -37.095  -37.093  -34.702  -34.701  -34.515  -34.515  -12.541  -12.537
  -12.413  -12.413   -6.140   -6.138   -5.211   -5.211   -4.420   -4.419   -3.438   -3.438
   -2.378   -2.376   -1.316   -1.271   -1.055   -1.005    1.895    1.903    2.363    2.380
    3.400    3.406    3.791    3.796
            0.487654  0.310058  0.000000
  -61.221  -61.221  -37.095  -37.093  -34.703  -34.700  -34.516  -34.515  -12.540  -12.533
  -12.412  -12.411   -6.135   -6.131   -5.216   -5.214   -4.419   -4.416   -3.443   -3.441
   -2.376   -2.374   -1.384   -1.319   -1.033   -0.958    1.893    1.908    2.357    2.392
